date,city,state,pm25,pm10,no2,nh3,so2,co,o3,temperature,humidity,aqi
2025-05-14,Coimbatore,Tamil Nadu,81.9,122.8,34.4,8.0,13.1,33.4,19.0,38.0,69.0,122
2025-05-21,Coimbatore,Tamil Nadu,101.3,151.9,43.0,5.0,17.4,37.3,20.8,38.7,67.5,151
2025-05-28,Coimbatore,Tamil Nadu,95.6,143.5,41.3,7.9,9.2,22.4,27.1,39.2,65.8,143
2025-06-04,Coimbatore,Tamil Nadu,108.1,162.1,47.6,6.0,6.1,38.2,51.3,39.6,64.1,162
2025-06-11,Coimbatore,Tamil Nadu,86.8,130.2,39.3,10.1,8.8,38.9,25.7,39.9,62.4,130
2025-06-18,Coimbatore,Tamil Nadu,86.8,130.1,40.5,9.3,5.3,41.6,41.5,40.0,60.6,130
2025-06-25,Coimbatore,Tamil Nadu,86.8,130.3,42.0,9.1,7.3,29.9,23.2,40.0,58.8,130
2025-07-02,Coimbatore,Tamil Nadu,80.4,120.6,40.4,4.4,10.2,65.5,24.6,39.8,57.0,120
2025-07-09,Coimbatore,Tamil Nadu,67.4,101.0,35.4,3.8,9.2,51.5,26.4,39.5,55.2,101
2025-07-16,Coimbatore,Tamil Nadu,70.7,106.0,39.0,8.2,13.8,9.8,22.9,39.0,53.6,106
2025-07-23,Coimbatore,Tamil Nadu,68.8,103.2,40.1,2.9,12.6,26.3,33.3,38.5,52.0,103
2025-07-30,Coimbatore,Tamil Nadu,62.4,93.6,38.5,3.9,10.9,54.7,31.3,37.7,50.5,93
2025-08-06,Coimbatore,Tamil Nadu,64.5,96.8,42.3,7.1,12.7,42.7,22.1,36.9,49.2,96
2025-08-13,Coimbatore,Tamil Nadu,51.5,77.3,36.1,5.1,20.5,46.2,47.4,36.0,48.0,102
2025-08-20,Coimbatore,Tamil Nadu,49.5,74.3,37.1,5.9,8.4,17.1,18.0,35.0,47.0,74
2025-08-27,Coimbatore,Tamil Nadu,49.8,74.7,39.9,5.9,6.1,49.8,15.8,33.9,46.2,74
2025-09-03,Coimbatore,Tamil Nadu,42.7,64.0,36.7,7.3,14.9,47.2,55.1,32.8,45.6,110
2025-09-10,Coimbatore,Tamil Nadu,42.9,64.3,39.5,8.1,22.8,61.9,12.8,31.6,45.2,113
2025-09-17,Coimbatore,Tamil Nadu,39.8,59.7,39.2,6.4,12.7,60.4,24.8,30.4,45.0,63
2025-09-24,Coimbatore,Tamil Nadu,36.4,54.5,38.1,9.9,5.9,53.4,35.7,29.2,45.0,71
2025-10-01,Coimbatore,Tamil Nadu,32.8,49.2,36.3,6.9,11.2,29.9,13.7,28.0,45.3,56
2025-10-08,Coimbatore,Tamil Nadu,39.9,59.9,46.4,5.1,10.4,63.9,47.6,26.9,45.8,95
2025-10-15,Coimbatore,Tamil Nadu,29.1,43.7,35.1,5.1,14.2,33.7,22.9,25.7,46.4,70
2025-10-22,Coimbatore,Tamil Nadu,27.6,41.3,34.1,6.9,14.3,46.9,33.0,24.7,47.3,71
2025-10-29,Coimbatore,Tamil Nadu,36.6,54.9,45.7,9.2,13.1,35.7,17.3,23.7,48.3,65
2025-11-05,Coimbatore,Tamil Nadu,38.9,58.3,48.4,8.3,21.2,19.1,15.2,22.8,49.6,105
2025-11-12,Coimbatore,Tamil Nadu,27.4,41.2,33.6,3.2,16.7,42.1,44.2,22.0,50.9,88
2025-11-19,Coimbatore,Tamil Nadu,28.6,42.9,33.9,2.1,12.1,29.1,13.6,21.4,52.4,60
2025-11-26,Coimbatore,Tamil Nadu,33.9,50.9,38.5,7.0,17.9,54.7,39.5,20.8,54.0,89
2025-12-03,Coimbatore,Tamil Nadu,31.2,46.8,33.6,10.4,16.5,28.0,25.5,20.4,55.7,82
2025-12-10,Coimbatore,Tamil Nadu,39.4,59.1,40.0,8.5,8.1,78.2,32.1,20.1,57.5,64
2025-12-17,Coimbatore,Tamil Nadu,47.0,70.5,44.8,3.8,6.3,31.9,39.2,20.0,59.3,78
2025-12-24,Coimbatore,Tamil Nadu,40.1,60.1,35.6,8.2,6.2,59.2,20.9,20.0,61.1,60
2025-01-01,Hyderabad,Telangana,49.7,74.5,40.8,2.6,12.9,36.5,39.7,20.2,63.1,79
2025-01-08,Hyderabad,Telangana,62.9,94.4,48.2,5.1,15.1,66.3,50.4,20.5,64.9,100
2025-01-15,Hyderabad,Telangana,47.5,71.3,34.0,6.4,11.5,43.0,23.7,21.0,66.5,71
2025-01-22,Hyderabad,Telangana,49.4,74.1,33.1,7.4,10.5,42.8,45.6,21.6,68.1,91
2025-01-29,Hyderabad,Telangana,52.8,79.1,33.3,6.7,11.0,15.0,37.8,22.3,69.6,79
2025-02-05,Hyderabad,Telangana,58.4,87.5,34.7,5.5,14.1,34.6,38.8,23.1,70.9,87
2025-02-12,Hyderabad,Telangana,71.0,106.5,39.9,6.8,3.3,32.7,23.1,24.1,72.1,106
2025-02-19,Hyderabad,Telangana,74.9,112.3,40.0,3.0,13.6,47.2,14.1,25.1,73.0,112
2025-02-26,Hyderabad,Telangana,84.9,127.4,43.4,9.4,12.1,50.0,29.3,26.1,73.8,127
2025-03-05,Hyderabad,Telangana,77.6,116.4,38.0,9.8,12.3,52.4,26.4,27.3,74.4,116
2025-03-12,Hyderabad,Telangana,99.2,148.8,46.8,3.4,12.1,5.0,30.1,28.5,74.8,148
2025-03-19,Hyderabad,Telangana,87.6,131.3,40.0,7.5,7.0,43.9,23.8,29.7,75.0,131
2025-03-26,Hyderabad,Telangana,93.4,140.1,41.5,5.5,11.4,19.9,31.1,30.9,74.9,140
2025-04-02,Hyderabad,Telangana,81.7,122.6,35.5,3.4,9.5,54.0,54.4,32.1,74.7,122
2025-04-09,Hyderabad,Telangana,85.9,128.8,36.7,2.0,11.6,19.7,32.3,33.2,74.2,128
2025-04-16,Hyderabad,Telangana,91.8,137.8,38.7,8.5,11.2,36.0,41.8,34.3,73.5,137
2025-04-23,Hyderabad,Telangana,77.8,116.7,32.5,4.6,13.8,46.1,48.6,35.4,72.6,116
2025-04-30,Hyderabad,Telangana,71.8,107.7,29.9,3.5,11.2,48.4,24.3,36.4,71.6,107
2025-05-07,Hyderabad,Telangana,82.4,123.6,34.4,6.1,8.1,5.0,22.8,37.2,70.4,123
2025-05-14,Hyderabad,Telangana,83.8,125.8,35.2,8.3,6.0,18.1,42.3,38.0,69.0,125
2025-05-21,Hyderabad,Telangana,105.6,158.4,44.8,10.9,7.3,48.8,45.2,38.7,67.5,158
2025-05-28,Hyderabad,Telangana,88.7,133.1,38.3,11.0,9.0,24.5,26.6,39.2,65.8,133
2025-06-04,Hyderabad,Telangana,97.9,146.9,43.2,3.2,5.8,49.2,5.0,39.6,64.1,146
2025-06-11,Hyderabad,Telangana,69.9,104.9,31.6,5.4,11.3,31.2,9.7,39.9,62.4,104
2025-06-18,Hyderabad,Telangana,89.4,134.1,41.7,8.0,17.6,32.2,32.6,40.0,60.6,134
2025-06-25,Hyderabad,Telangana,74.8,112.3,36.2,4.1,11.2,39.1,61.3,40.0,58.8,122
2025-07-02,Hyderabad,Telangana,69.9,104.9,35.2,4.5,8.9,5.0,39.4,39.8,57.0,104
2025-07-09,Hyderabad,Telangana,70.4,105.7,37.0,5.7,16.6,35.3,41.6,39.5,55.2,105
2025-07-16,Hyderabad,Telangana,69.1,103.6,38.1,8.3,8.9,17.1,28.5,39.0,53.6,103
2025-07-23,Hyderabad,Telangana,58.9,88.4,34.3,4.9,11.3,37.5,62.5,38.5,52.0,125
2025-07-30,Hyderabad,Telangana,57.6,86.5,35.6,8.0,9.5,56.0,36.5,37.7,50.5,86
2025-08-06,Hyderabad,Telangana,66.0,99.0,43.3,6.1,8.2,46.7,15.5,36.9,49.2,98
2025-08-13,Hyderabad,Telangana,54.2,81.4,38.0,2.0,4.7,39.6,25.3,36.0,48.0,81
2025-08-20,Hyderabad,Telangana,51.7,77.5,38.7,5.3,13.7,40.1,35.8,35.0,47.0,77
2025-08-27,Hyderabad,Telangana,45.8,68.7,36.7,10.9,15.1,25.8,28.8,33.9,46.2,75
2025-09-03,Hyderabad,Telangana,45.0,67.4,38.6,4.7,8.5,27.3,44.4,32.8,45.6,88
2025-09-10,Hyderabad,Telangana,42.5,63.7,39.1,6.4,10.8,50.2,23.7,31.6,45.2,63
2025-09-17,Hyderabad,Telangana,33.8,50.7,33.2,7.7,11.9,23.1,16.1,30.4,45.0,59
2025-09-24,Hyderabad,Telangana,34.1,51.1,35.7,6.7,12.3,14.8,38.4,29.2,45.0,76
2025-10-01,Hyderabad,Telangana,38.6,57.9,42.8,4.9,15.2,42.8,8.7,28.0,45.3,76
2025-10-08,Hyderabad,Telangana,29.5,44.2,34.2,7.6,14.4,46.3,62.5,26.9,45.8,125
2025-10-15,Hyderabad,Telangana,27.5,41.2,33.2,9.2,20.1,39.2,32.2,25.7,46.4,100
2025-10-22,Hyderabad,Telangana,27.1,40.7,33.5,8.8,11.0,28.8,16.8,24.7,47.3,55
2025-10-29,Hyderabad,Telangana,27.5,41.3,34.4,6.9,10.4,60.7,35.8,23.7,48.3,71
2025-11-05,Hyderabad,Telangana,30.7,46.1,38.2,12.3,12.3,30.3,43.7,22.8,49.6,87
2025-11-12,Hyderabad,Telangana,34.7,52.0,42.4,6.7,13.1,29.2,39.1,22.0,50.9,78
2025-11-19,Hyderabad,Telangana,36.2,54.3,42.9,6.3,15.0,44.9,60.9,21.4,52.4,121
2025-11-26,Hyderabad,Telangana,29.8,44.7,33.9,4.3,9.6,11.3,22.0,20.8,54.0,47
2025-12-03,Hyderabad,Telangana,35.8,53.7,38.6,5.0,14.6,35.6,5.0,20.4,55.7,73
2025-12-10,Hyderabad,Telangana,35.1,52.6,35.6,6.5,9.8,28.1,38.7,20.1,57.5,77
2025-12-17,Hyderabad,Telangana,37.1,55.6,35.3,4.0,7.7,51.0,24.2,20.0,59.3,55
2025-12-24,Hyderabad,Telangana,41.2,61.8,36.6,9.8,14.5,54.9,5.0,20.0,61.1,72
2025-01-01,Agra,Uttar Pradesh,67.6,101.4,55.6,11.5,14.0,42.1,11.6,15.2,63.1,101
2025-01-08,Agra,Uttar Pradesh,76.5,114.7,58.6,10.8,18.4,44.2,10.6,15.5,64.9,114
2025-01-15,Agra,Uttar Pradesh,87.9,131.8,63.0,10.4,25.6,38.6,18.7,16.0,66.5,131
2025-01-22,Agra,Uttar Pradesh,78.3,117.4,52.5,4.2,20.8,70.7,24.7,16.6,68.1,117
2025-01-29,Agra,Uttar Pradesh,102.8,154.1,64.8,18.7,22.0,50.9,29.8,17.3,69.6,154
2025-02-05,Agra,Uttar Pradesh,116.8,175.2,69.4,10.6,24.9,83.2,22.2,18.1,70.9,175
2025-02-12,Agra,Uttar Pradesh,117.9,176.9,66.3,6.7,11.8,5.0,25.4,19.1,72.1,176
2025-02-19,Agra,Uttar Pradesh,118.7,178.1,63.5,12.6,31.9,35.3,36.3,20.1,73.0,178
2025-02-26,Agra,Uttar Pradesh,112.0,168.0,57.2,10.6,6.5,50.7,26.0,21.1,73.8,167
2025-03-05,Agra,Uttar Pradesh,135.3,203.0,66.3,3.5,9.3,39.1,26.6,22.3,74.4,202
2025-03-12,Agra,Uttar Pradesh,121.1,181.6,57.1,14.3,26.3,65.0,13.6,23.5,74.8,181
2025-03-19,Agra,Uttar Pradesh,149.2,223.8,68.2,13.6,14.1,55.9,26.5,24.7,75.0,223
2025-03-26,Agra,Uttar Pradesh,146.0,219.1,64.9,15.0,16.4,55.2,28.0,25.9,74.9,219
2025-04-02,Agra,Uttar Pradesh,110.5,165.7,48.0,8.7,15.4,75.1,24.2,27.1,74.7,165
2025-04-09,Agra,Uttar Pradesh,129.6,194.4,55.3,2.0,25.3,44.7,15.1,28.2,74.2,194
2025-04-16,Agra,Uttar Pradesh,143.8,215.7,60.6,9.6,13.5,44.0,17.9,29.3,73.5,215
2025-04-23,Agra,Uttar Pradesh,177.2,265.9,74.1,11.7,26.3,21.9,16.4,30.4,72.6,265
2025-04-30,Agra,Uttar Pradesh,145.9,218.9,60.8,8.9,26.8,123.8,15.7,31.4,71.6,218
2025-05-07,Agra,Uttar Pradesh,154.5,231.7,64.5,14.0,31.9,48.4,28.3,32.2,70.4,231
2025-05-14,Agra,Uttar Pradesh,138.6,207.8,58.2,7.4,16.3,95.9,24.9,33.0,69.0,207
2025-05-21,Agra,Uttar Pradesh,127.6,191.4,54.2,16.0,20.5,34.4,14.4,33.7,67.5,191
2025-05-28,Agra,Uttar Pradesh,138.3,207.5,59.7,10.2,22.5,80.3,17.9,34.2,65.8,207
2025-06-04,Agra,Uttar Pradesh,138.1,207.1,60.9,11.8,28.8,97.1,15.8,34.6,64.1,207
2025-06-11,Agra,Uttar Pradesh,130.0,195.0,58.8,3.0,20.3,28.1,32.2,34.9,62.4,194
2025-06-18,Agra,Uttar Pradesh,125.1,187.6,58.3,9.7,20.5,77.8,19.4,35.0,60.6,187
2025-06-25,Agra,Uttar Pradesh,130.3,195.4,62.9,9.8,12.9,61.1,21.6,35.0,58.8,195
2025-07-02,Agra,Uttar Pradesh,126.6,190.0,63.7,5.2,19.1,55.3,33.6,34.8,57.0,189
2025-07-09,Agra,Uttar Pradesh,93.6,140.4,49.2,11.5,24.8,44.4,16.9,34.5,55.2,140
2025-07-16,Agra,Uttar Pradesh,104.1,156.1,57.5,5.2,27.7,83.4,19.5,34.0,53.6,156
2025-07-23,Agra,Uttar Pradesh,117.0,175.5,68.1,11.4,23.1,103.9,17.5,33.5,52.0,175
2025-07-30,Agra,Uttar Pradesh,83.0,124.5,51.2,5.6,15.4,56.8,24.6,32.7,50.5,124
2025-08-06,Agra,Uttar Pradesh,91.8,137.7,60.2,10.5,10.1,91.5,33.4,31.9,49.2,137
2025-08-13,Agra,Uttar Pradesh,70.7,106.1,49.5,7.4,25.7,60.5,21.4,31.0,48.0,128
2025-08-20,Agra,Uttar Pradesh,76.0,114.0,56.9,11.4,12.7,28.1,28.0,30.0,47.0,114
2025-08-27,Agra,Uttar Pradesh,75.5,113.3,60.5,7.7,12.9,27.0,17.5,28.9,46.2,113
2025-09-03,Agra,Uttar Pradesh,63.8,95.7,54.8,10.5,18.3,69.4,10.6,27.8,45.6,95
2025-09-10,Agra,Uttar Pradesh,76.8,115.2,70.7,11.5,21.0,60.7,23.6,26.6,45.2,115
2025-09-17,Agra,Uttar Pradesh,61.9,92.8,60.9,7.5,16.5,111.7,19.5,25.4,45.0,92
2025-09-24,Agra,Uttar Pradesh,59.3,88.9,62.1,4.8,17.4,69.3,20.9,24.2,45.0,88
2025-10-01,Agra,Uttar Pradesh,48.8,73.2,54.1,7.4,23.8,52.6,31.7,23.0,45.3,118
2025-10-08,Agra,Uttar Pradesh,57.1,85.6,66.3,7.8,15.4,6.9,17.6,21.9,45.8,85
2025-10-15,Agra,Uttar Pradesh,56.2,84.3,67.8,15.8,21.9,19.4,5.0,20.7,46.4,109
2025-10-22,Agra,Uttar Pradesh,45.2,67.7,55.8,9.4,21.5,67.0,11.2,19.7,47.3,107
2025-10-29,Agra,Uttar Pradesh,46.5,69.7,58.0,11.4,19.9,98.9,5.2,18.7,48.3,99
2025-11-05,Agra,Uttar Pradesh,42.9,64.3,53.4,6.6,28.9,73.5,14.0,17.8,49.6,144
2025-11-12,Agra,Uttar Pradesh,43.8,65.7,53.5,19.7,16.6,65.6,27.3,17.0,50.9,98
2025-11-19,Agra,Uttar Pradesh,51.6,77.4,61.2,13.5,12.9,86.7,13.4,16.4,52.4,77
2025-11-26,Agra,Uttar Pradesh,49.3,73.9,56.0,9.8,21.7,107.9,20.6,15.8,54.0,108
2025-12-03,Agra,Uttar Pradesh,54.6,81.9,58.9,10.0,22.9,32.9,14.6,15.4,55.7,114
2025-12-10,Agra,Uttar Pradesh,60.0,90.0,61.0,4.0,14.4,62.4,38.3,15.1,57.5,90
2025-12-17,Agra,Uttar Pradesh,72.7,109.1,69.2,10.3,21.8,53.9,23.9,15.0,59.3,109
2025-12-24,Agra,Uttar Pradesh,52.3,78.4,46.5,8.2,16.1,68.9,16.2,15.0,61.1,80
2025-01-01,Ghaziabad,Uttar Pradesh,65.4,98.1,53.7,4.7,20.9,57.5,15.3,15.2,63.1,104
2025-01-08,Ghaziabad,Uttar Pradesh,68.1,102.1,52.2,8.3,13.7,30.5,28.8,15.5,64.9,102
2025-01-15,Ghaziabad,Uttar Pradesh,72.8,109.3,52.2,5.5,8.9,17.5,9.6,16.0,66.5,109
2025-01-22,Ghaziabad,Uttar Pradesh,93.9,140.9,63.0,10.2,13.1,61.9,28.6,16.6,68.1,140
2025-01-29,Ghaziabad,Uttar Pradesh,95.8,143.7,60.4,5.4,24.5,83.0,24.0,17.3,69.6,143
2025-02-05,Ghaziabad,Uttar Pradesh,109.5,164.2,65.1,11.1,15.5,68.5,23.9,18.1,70.9,164
2025-02-12,Ghaziabad,Uttar Pradesh,94.1,141.2,52.9,13.8,7.5,58.3,6.3,19.1,72.1,141
2025-02-19,Ghaziabad,Uttar Pradesh,96.7,145.1,51.7,16.0,12.4,53.2,39.9,20.1,73.0,145
2025-02-26,Ghaziabad,Uttar Pradesh,125.7,188.5,64.2,6.3,14.4,102.9,23.1,21.1,73.8,188
2025-03-05,Ghaziabad,Uttar Pradesh,120.5,180.8,59.0,5.3,16.4,18.0,17.0,22.3,74.4,180
2025-03-12,Ghaziabad,Uttar Pradesh,138.9,208.3,65.5,11.5,24.5,30.8,11.5,23.5,74.8,208
2025-03-19,Ghaziabad,Uttar Pradesh,127.7,191.5,58.3,4.4,19.9,67.7,21.6,24.7,75.0,191
2025-03-26,Ghaziabad,Uttar Pradesh,131.9,197.8,58.6,5.0,17.0,64.2,24.4,25.9,74.9,197
2025-04-02,Ghaziabad,Uttar Pradesh,132.9,199.3,57.7,9.8,22.4,68.4,29.3,27.1,74.7,199
2025-04-09,Ghaziabad,Uttar Pradesh,143.4,215.1,61.2,11.0,16.2,77.2,32.3,28.2,74.2,215
2025-04-16,Ghaziabad,Uttar Pradesh,122.6,183.9,51.7,11.4,18.3,40.3,24.1,29.3,73.5,183
2025-04-23,Ghaziabad,Uttar Pradesh,139.2,208.9,58.2,11.0,18.9,28.6,19.2,30.4,72.6,208
2025-04-30,Ghaziabad,Uttar Pradesh,148.9,223.4,62.1,5.8,9.8,48.9,21.7,31.4,71.6,223
2025-05-07,Ghaziabad,Uttar Pradesh,157.0,235.5,65.5,5.8,14.2,60.4,27.7,32.2,70.4,235
2025-05-14,Ghaziabad,Uttar Pradesh,128.4,192.7,53.9,11.3,19.9,77.8,15.3,33.0,69.0,192
2025-05-21,Ghaziabad,Uttar Pradesh,119.8,179.6,50.9,10.4,16.9,34.7,23.6,33.7,67.5,179
2025-05-28,Ghaziabad,Uttar Pradesh,143.5,215.3,61.9,5.5,9.5,30.8,23.9,34.2,65.8,215
2025-06-04,Ghaziabad,Uttar Pradesh,118.1,177.1,52.0,12.0,13.5,32.7,32.4,34.6,64.1,177
2025-06-11,Ghaziabad,Uttar Pradesh,120.8,181.2,54.6,6.8,22.2,105.0,15.9,34.9,62.4,181
2025-06-18,Ghaziabad,Uttar Pradesh,115.8,173.7,54.0,9.8,17.3,42.1,14.3,35.0,60.6,173
2025-06-25,Ghaziabad,Uttar Pradesh,144.7,217.0,69.9,8.0,24.5,34.5,26.7,35.0,58.8,217
2025-07-02,Ghaziabad,Uttar Pradesh,107.2,160.8,53.9,8.3,8.8,74.9,28.1,34.8,57.0,160
2025-07-09,Ghaziabad,Uttar Pradesh,87.8,131.7,46.2,14.7,16.2,91.5,28.0,34.5,55.2,131
2025-07-16,Ghaziabad,Uttar Pradesh,86.9,130.4,48.0,3.9,13.1,57.0,7.6,34.0,53.6,130
2025-07-23,Ghaziabad,Uttar Pradesh,105.2,157.8,61.3,7.9,23.0,90.0,11.5,33.5,52.0,157
2025-07-30,Ghaziabad,Uttar Pradesh,88.6,132.9,54.7,7.9,20.5,54.2,22.1,32.7,50.5,132
2025-08-06,Ghaziabad,Uttar Pradesh,84.2,126.4,55.3,4.1,31.7,6.2,28.1,31.9,49.2,158
2025-08-13,Ghaziabad,Uttar Pradesh,79.6,119.4,55.7,10.4,12.7,52.9,30.8,31.0,48.0,119
2025-08-20,Ghaziabad,Uttar Pradesh,64.3,96.5,48.1,8.8,28.5,95.5,18.8,30.0,47.0,142
2025-08-27,Ghaziabad,Uttar Pradesh,68.1,102.1,54.6,7.7,21.3,68.4,7.6,28.9,46.2,106
2025-09-03,Ghaziabad,Uttar Pradesh,69.0,103.5,59.3,8.7,14.6,51.9,28.4,27.8,45.6,103
2025-09-10,Ghaziabad,Uttar Pradesh,68.2,102.2,62.7,11.2,15.8,77.3,12.9,26.6,45.2,102
2025-09-17,Ghaziabad,Uttar Pradesh,63.8,95.6,62.7,9.9,22.3,40.8,22.6,25.4,45.0,111
2025-09-24,Ghaziabad,Uttar Pradesh,55.1,82.6,57.7,7.8,18.9,42.1,28.7,24.2,45.0,94
2025-10-01,Ghaziabad,Uttar Pradesh,51.6,77.4,57.2,8.6,9.1,59.4,14.5,23.0,45.3,77
2025-10-08,Ghaziabad,Uttar Pradesh,49.3,73.9,57.3,10.9,15.3,69.7,8.5,21.9,45.8,76
2025-10-15,Ghaziabad,Uttar Pradesh,50.9,76.4,61.4,10.1,18.1,80.0,27.2,20.7,46.4,90
2025-10-22,Ghaziabad,Uttar Pradesh,53.2,79.8,65.7,10.7,25.2,60.4,29.2,19.7,47.3,125
2025-10-29,Ghaziabad,Uttar Pradesh,50.3,75.4,62.8,9.9,22.4,64.5,19.5,18.7,48.3,112
2025-11-05,Ghaziabad,Uttar Pradesh,53.3,79.9,66.3,3.9,9.8,85.2,23.2,17.8,49.6,79
2025-11-12,Ghaziabad,Uttar Pradesh,43.0,64.4,52.5,11.1,21.0,73.9,31.3,17.0,50.9,104
2025-11-19,Ghaziabad,Uttar Pradesh,58.3,87.4,69.1,8.1,22.4,55.3,15.7,16.4,52.4,112
2025-11-26,Ghaziabad,Uttar Pradesh,50.0,75.0,56.8,4.2,14.0,9.8,18.5,15.8,54.0,74
2025-12-03,Ghaziabad,Uttar Pradesh,56.8,85.1,61.2,5.4,13.5,41.2,27.8,15.4,55.7,85
2025-12-10,Ghaziabad,Uttar Pradesh,66.7,100.0,67.7,3.7,17.8,94.5,29.0,15.1,57.5,99
2025-12-17,Ghaziabad,Uttar Pradesh,59.3,89.0,56.5,15.4,6.5,61.2,28.4,15.0,59.3,89
2025-12-24,Ghaziabad,Uttar Pradesh,55.0,82.5,48.9,9.8,10.8,52.7,15.8,15.0,61.1,82
2025-01-01,Lucknow,Uttar Pradesh,70.1,105.1,57.6,8.5,13.8,80.3,19.2,15.2,63.1,105
2025-01-08,Lucknow,Uttar Pradesh,75.2,112.9,57.7,11.3,5.3,98.3,21.9,15.5,64.9,112
2025-01-15,Lucknow,Uttar Pradesh,76.9,115.4,55.1,12.7,29.8,65.9,7.3,16.0,66.5,148
2025-01-22,Lucknow,Uttar Pradesh,88.9,133.3,59.7,10.0,18.8,75.7,9.5,16.6,68.1,133
2025-01-29,Lucknow,Uttar Pradesh,102.8,154.2,64.8,11.0,22.6,74.5,34.0,17.3,69.6,154
2025-02-05,Lucknow,Uttar Pradesh,104.2,156.3,62.0,9.1,11.1,31.4,12.9,18.1,70.9,156
2025-02-12,Lucknow,Uttar Pradesh,105.7,158.5,59.5,12.7,23.4,22.1,7.5,19.1,72.1,158
2025-02-19,Lucknow,Uttar Pradesh,95.0,142.6,50.8,2.0,17.1,52.6,26.4,20.1,73.0,142
2025-02-26,Lucknow,Uttar Pradesh,124.2,186.3,63.4,14.4,12.9,69.0,42.6,21.1,73.8,186
2025-03-05,Lucknow,Uttar Pradesh,138.9,208.3,68.0,12.2,14.9,55.5,27.0,22.3,74.4,208
2025-03-12,Lucknow,Uttar Pradesh,125.4,188.1,59.2,9.4,9.5,81.5,17.0,23.5,74.8,188
2025-03-19,Lucknow,Uttar Pradesh,151.5,227.2,69.2,10.8,7.3,117.7,26.4,24.7,75.0,227
2025-03-26,Lucknow,Uttar Pradesh,132.2,198.3,58.8,13.4,7.4,46.1,28.0,25.9,74.9,198
2025-04-02,Lucknow,Uttar Pradesh,125.2,187.8,54.4,9.5,5.0,44.1,12.6,27.1,74.7,187
2025-04-09,Lucknow,Uttar Pradesh,121.0,181.4,51.6,14.9,28.5,58.6,23.4,28.2,74.2,181
2025-04-16,Lucknow,Uttar Pradesh,119.9,179.9,50.6,12.7,22.2,19.1,19.6,29.3,73.5,179
2025-04-23,Lucknow,Uttar Pradesh,132.0,198.0,55.2,13.5,17.5,35.0,31.8,30.4,72.6,198
2025-04-30,Lucknow,Uttar Pradesh,176.2,264.3,73.4,10.9,14.3,41.0,31.2,31.4,71.6,264
2025-05-07,Lucknow,Uttar Pradesh,145.1,217.6,60.5,9.3,19.8,12.8,17.9,32.2,70.4,217
2025-05-14,Lucknow,Uttar Pradesh,137.3,205.9,57.7,3.0,22.8,95.2,5.9,33.0,69.0,205
2025-05-21,Lucknow,Uttar Pradesh,143.8,215.8,61.1,9.1,20.4,97.4,27.8,33.7,67.5,215
2025-05-28,Lucknow,Uttar Pradesh,159.5,239.3,68.9,6.6,11.1,56.5,14.3,34.2,65.8,239
2025-06-04,Lucknow,Uttar Pradesh,121.8,182.7,53.7,6.9,9.2,39.6,21.7,34.6,64.1,182
2025-06-11,Lucknow,Uttar Pradesh,147.5,221.2,66.7,12.9,11.5,60.8,17.5,34.9,62.4,221
2025-06-18,Lucknow,Uttar Pradesh,134.1,201.2,62.5,9.2,18.8,62.2,5.0,35.0,60.6,201
2025-06-25,Lucknow,Uttar Pradesh,78.2,117.3,37.8,5.6,8.1,90.3,20.9,35.0,58.8,117
2025-07-02,Lucknow,Uttar Pradesh,118.3,177.4,59.5,5.8,11.5,74.2,18.3,34.8,57.0,177
2025-07-09,Lucknow,Uttar Pradesh,104.7,157.0,55.0,12.7,18.2,63.0,14.0,34.5,55.2,156
2025-07-16,Lucknow,Uttar Pradesh,98.1,147.1,54.2,15.9,27.7,52.6,25.3,34.0,53.6,147
2025-07-23,Lucknow,Uttar Pradesh,109.5,164.2,63.8,13.4,10.3,27.0,24.3,33.5,52.0,164
2025-07-30,Lucknow,Uttar Pradesh,92.9,139.4,57.3,8.1,26.2,47.5,35.9,32.7,50.5,139
2025-08-06,Lucknow,Uttar Pradesh,93.8,140.6,61.5,10.7,14.4,72.5,22.7,31.9,49.2,140
2025-08-13,Lucknow,Uttar Pradesh,89.8,134.7,62.8,9.5,17.2,89.4,10.4,31.0,48.0,134
2025-08-20,Lucknow,Uttar Pradesh,80.5,120.8,60.3,13.3,29.2,110.8,15.2,30.0,47.0,145
2025-08-27,Lucknow,Uttar Pradesh,81.3,121.9,65.2,7.6,29.2,41.7,9.1,28.9,46.2,145
2025-09-03,Lucknow,Uttar Pradesh,73.8,110.8,63.4,6.0,8.2,73.9,22.2,27.8,45.6,110
2025-09-10,Lucknow,Uttar Pradesh,66.4,99.6,61.1,5.2,28.3,36.5,26.0,26.6,45.2,141
2025-09-17,Lucknow,Uttar Pradesh,54.0,81.0,53.1,11.8,14.6,75.5,28.4,25.4,45.0,80
2025-09-24,Lucknow,Uttar Pradesh,51.1,76.6,53.5,4.7,7.9,55.9,10.8,24.2,45.0,76
2025-10-01,Lucknow,Uttar Pradesh,60.4,90.7,67.0,11.8,11.5,99.5,17.1,23.0,45.3,90
2025-10-08,Lucknow,Uttar Pradesh,43.3,64.9,50.3,14.4,9.3,66.6,26.0,21.9,45.8,72
2025-10-15,Lucknow,Uttar Pradesh,48.1,72.2,58.1,8.6,6.3,73.2,21.0,20.7,46.4,72
2025-10-22,Lucknow,Uttar Pradesh,45.3,67.9,56.0,9.6,25.7,52.5,28.3,19.7,47.3,128
