date,city,pm25,pm10,no2,nh3,so2,co,o3,temperature,humidity,aqi
2025-10-29,Thiruvananthapuram,23.1,34.6,28.8,7.3,10.9,47.7,38.7,21.7,58.3,77
2025-11-05,Thiruvananthapuram,30.9,46.4,38.5,3.5,15.7,33.4,57.6,20.8,59.6,115
2025-11-12,Thiruvananthapuram,28.1,42.2,34.4,11.4,16.9,54.9,49.9,20.0,60.9,99
2025-11-19,Thiruvananthapuram,26.9,40.4,31.9,6.8,14.4,54.2,47.1,19.4,62.4,94
2025-11-26,Thiruvananthapuram,34.2,51.3,38.9,3.2,11.9,38.7,26.1,18.8,64.0,59
2025-12-03,Thiruvananthapuram,27.4,41.1,29.5,5.3,17.8,37.0,33.4,18.4,65.7,89
2025-12-10,Thiruvananthapuram,42.5,63.8,43.2,2.6,9.6,50.6,51.2,18.1,67.5,102
2025-12-17,Thiruvananthapuram,32.9,49.4,31.3,2.0,11.7,42.8,52.0,18.0,69.3,103
2025-12-24,Thiruvananthapuram,42.3,63.4,37.6,4.7,4.9,42.7,26.4,18.0,71.1,63
2025-01-01,Trivandrum,44.1,66.1,36.2,4.0,9.4,26.1,43.8,18.2,73.1,87
2025-01-08,Trivandrum,48.7,73.0,37.3,4.1,9.2,65.4,28.6,18.5,74.9,72
2025-01-15,Trivandrum,53.5,80.3,38.4,4.9,13.0,36.0,34.5,19.0,76.5,80
2025-01-22,Trivandrum,51.1,76.6,34.3,3.1,10.1,24.1,70.8,19.6,78.1,141
2025-01-29,Trivandrum,58.2,87.3,36.7,3.3,10.0,44.1,55.7,20.3,79.6,111
2025-02-05,Trivandrum,62.8,94.2,37.3,5.0,10.6,8.1,38.5,21.1,80.9,94
2025-02-12,Trivandrum,64.1,96.1,36.0,6.1,15.5,26.0,23.4,22.1,82.1,96
2025-02-19,Trivandrum,53.4,80.1,28.6,5.7,12.3,58.0,14.4,23.1,83.0,80
2025-02-26,Trivandrum,57.7,86.5,29.4,7.6,10.7,48.4,28.8,24.1,83.8,86
2025-03-05,Trivandrum,73.3,109.9,35.9,9.3,7.1,46.7,63.2,25.3,84.4,126
2025-03-12,Trivandrum,71.4,107.2,33.7,3.7,8.7,24.9,42.1,26.5,84.8,107
2025-03-19,Trivandrum,63.1,94.7,28.8,5.1,12.2,26.9,21.0,27.7,85.0,94
2025-03-26,Trivandrum,71.0,106.5,31.6,5.5,13.0,53.1,23.2,28.9,84.9,106
2025-04-02,Trivandrum,85.9,128.8,37.3,4.8,11.4,26.9,28.4,30.1,84.7,128
2025-04-09,Trivandrum,80.4,120.6,34.3,4.1,16.5,65.0,54.3,31.2,84.2,120
2025-04-16,Trivandrum,86.5,129.8,36.5,3.7,16.1,26.2,37.6,32.3,83.5,129
2025-04-23,Trivandrum,92.9,139.4,38.8,7.1,6.0,46.1,37.8,33.4,82.6,139
2025-04-30,Trivandrum,91.1,136.7,38.0,5.9,7.4,22.6,26.7,34.4,81.6,136
2025-05-07,Trivandrum,83.2,124.8,34.7,5.0,9.2,47.2,62.0,35.2,80.4,124
2025-05-14,Trivandrum,85.4,128.0,35.9,4.6,5.7,29.8,19.4,36.0,79.0,128
2025-05-21,Trivandrum,75.6,113.4,32.1,6.0,4.8,24.6,36.8,36.7,77.5,113
2025-05-28,Trivandrum,81.9,122.8,35.3,2.0,6.3,58.9,60.4,37.2,75.8,122
2025-06-04,Trivandrum,72.6,109.0,32.0,3.8,13.1,20.4,22.9,37.6,74.1,108
2025-06-11,Trivandrum,71.1,106.7,32.2,7.4,10.5,16.6,49.0,37.9,72.4,106
2025-06-18,Trivandrum,67.7,101.6,31.6,8.6,8.4,37.3,54.5,38.0,70.6,108
2025-06-25,Trivandrum,80.8,121.2,39.0,6.0,15.5,46.5,33.1,38.0,68.8,121
2025-07-02,Trivandrum,78.7,118.0,39.6,9.4,9.1,36.2,12.4,37.8,67.0,118
2025-07-09,Trivandrum,65.7,98.6,34.5,5.3,11.3,43.8,56.0,37.5,65.2,111
2025-07-16,Trivandrum,66.0,99.1,36.5,8.7,8.0,26.9,21.2,37.0,63.6,99
2025-07-23,Trivandrum,61.5,92.3,35.9,4.1,7.6,37.1,38.9,36.5,62.0,92
2025-07-30,Trivandrum,43.3,64.9,26.7,4.0,16.7,15.2,26.4,35.7,60.5,83
2025-08-06,Trivandrum,48.7,73.0,31.9,6.4,10.1,58.5,58.4,34.9,59.2,116
2025-08-13,Trivandrum,56.6,84.9,39.6,6.0,12.0,33.2,45.4,34.0,58.0,90
2025-08-20,Trivandrum,49.3,74.0,36.9,7.2,8.9,38.3,37.3,33.0,57.0,74
2025-08-27,Trivandrum,41.6,62.4,33.3,7.0,12.5,32.1,68.3,31.9,56.2,136
2025-09-03,Trivandrum,39.8,59.7,34.2,4.3,6.2,42.0,24.8,30.8,55.6,59
2025-09-10,Trivandrum,33.3,49.9,30.6,4.3,8.2,54.3,20.9,29.6,55.2,49
2025-09-17,Trivandrum,28.8,43.2,28.3,7.3,11.8,48.0,67.8,28.4,55.0,135
2025-09-24,Trivandrum,32.4,48.6,34.0,4.9,9.0,15.7,41.5,27.2,55.0,83
2025-10-01,Trivandrum,30.7,46.0,34.0,5.0,3.8,8.2,31.8,26.0,55.3,63
2025-10-08,Trivandrum,27.1,40.7,31.5,6.3,8.6,35.6,18.9,24.9,55.8,43
2025-10-15,Trivandrum,28.1,42.1,33.9,7.2,7.4,44.5,21.7,23.7,56.4,43
2025-10-22,Trivandrum,25.9,38.8,32.0,7.9,10.6,57.1,37.6,22.7,57.3,75
2025-10-29,Trivandrum,28.8,43.2,36.0,5.6,8.2,51.1,41.4,21.7,58.3,82
2025-11-05,Trivandrum,32.9,49.4,41.0,5.1,16.8,52.4,43.3,20.8,59.6,86
2025-11-12,Trivandrum,26.1,39.1,31.9,4.9,7.1,49.3,28.0,20.0,60.9,56
2025-11-19,Trivandrum,28.6,42.9,33.9,3.4,14.9,42.6,31.9,19.4,62.4,74
2025-11-26,Trivandrum,21.4,32.2,24.4,2.0,9.7,47.0,40.4,18.8,64.0,80
2025-12-03,Trivandrum,34.3,51.5,37.0,4.8,7.2,68.1,45.7,18.4,65.7,91
2025-12-10,Trivandrum,37.2,55.8,37.8,9.9,10.4,23.3,18.4,18.1,67.5,55
2025-12-17,Trivandrum,35.1,52.6,33.4,5.0,5.3,5.0,44.9,18.0,69.3,89
2025-12-24,Trivandrum,36.7,55.0,32.6,5.2,9.7,35.5,5.0,18.0,71.1,54
2025-01-01,Vadodara,56.1,84.2,46.1,11.1,15.3,28.2,25.1,15.2,63.1,84
2025-01-08,Vadodara,65.8,98.7,50.4,4.7,7.8,40.8,37.7,15.5,64.9,98
2025-01-15,Vadodara,69.0,103.5,49.5,9.3,12.4,27.2,20.3,16.0,66.5,103
2025-01-22,Vadodara,62.7,94.0,42.1,7.4,10.4,22.9,44.6,16.6,68.1,93
2025-01-29,Vadodara,62.6,93.9,39.5,10.3,16.4,40.0,33.0,17.3,69.6,93
2025-02-05,Vadodara,78.6,117.9,46.7,2.0,8.9,36.7,13.3,18.1,70.9,117
2025-02-12,Vadodara,83.2,124.7,46.8,8.7,7.7,76.5,5.3,19.1,72.1,124
2025-02-19,Vadodara,83.2,124.9,44.5,10.5,13.0,57.9,25.3,20.1,73.0,124
2025-02-26,Vadodara,95.7,143.6,48.9,8.0,9.0,52.5,8.0,21.1,73.8,143
2025-03-05,Vadodara,81.9,122.9,40.1,6.6,24.8,46.4,32.1,22.3,74.4,124
2025-03-12,Vadodara,81.2,121.8,38.3,3.4,6.1,38.0,45.7,23.5,74.8,121
2025-03-19,Vadodara,104.0,156.0,47.5,9.6,20.3,54.7,45.6,24.7,75.0,155
2025-03-26,Vadodara,103.9,155.8,46.2,5.1,4.3,44.0,36.2,25.9,74.9,155
2025-04-02,Vadodara,109.0,163.4,47.4,11.2,9.8,43.5,26.7,27.1,74.7,163
2025-04-09,Vadodara,94.3,141.5,40.3,7.3,6.7,25.2,9.5,28.2,74.2,141
2025-04-16,Vadodara,97.0,145.5,40.9,5.0,6.2,29.3,41.9,29.3,73.5,145
2025-04-23,Vadodara,107.4,161.1,44.9,2.8,15.3,47.0,11.7,30.4,72.6,161
2025-04-30,Vadodara,115.6,173.4,48.2,8.8,12.8,23.0,24.6,31.4,71.6,173
2025-05-07,Vadodara,111.0,166.4,46.3,3.4,21.2,42.7,41.2,32.2,70.4,166
2025-05-14,Vadodara,121.8,182.6,51.1,3.0,15.3,36.2,24.4,33.0,69.0,182
2025-05-21,Vadodara,116.1,174.1,49.3,9.4,15.7,53.0,24.1,33.7,67.5,174
2025-05-28,Vadodara,112.1,168.1,48.4,8.4,15.6,31.1,45.1,34.2,65.8,168
2025-06-04,Vadodara,107.2,160.7,47.2,9.4,16.5,43.3,28.1,34.6,64.1,160
2025-06-11,Vadodara,103.1,154.7,46.6,6.5,14.1,37.4,41.0,34.9,62.4,154
2025-06-18,Vadodara,91.2,136.9,42.5,5.3,12.8,15.7,36.6,35.0,60.6,136
2025-06-25,Vadodara,97.3,146.0,47.0,8.2,20.2,18.6,42.3,35.0,58.8,145
2025-07-02,Vadodara,95.6,143.3,48.0,4.6,5.6,51.5,42.6,34.8,57.0,143
2025-07-09,Vadodara,77.7,116.6,40.9,2.8,17.1,39.1,46.0,34.5,55.2,116
2025-07-16,Vadodara,66.1,99.2,36.5,5.1,7.9,51.0,34.8,34.0,53.6,99
2025-07-23,Vadodara,68.2,102.3,39.7,3.0,13.2,51.8,14.4,33.5,52.0,102
2025-07-30,Vadodara,71.8,107.7,44.3,8.3,14.3,38.1,5.0,32.7,50.5,107
2025-08-06,Vadodara,73.3,110.0,48.1,5.6,18.5,64.7,42.3,31.9,49.2,110
2025-08-13,Vadodara,70.6,105.9,49.4,8.1,7.1,90.1,32.6,31.0,48.0,105
2025-08-20,Vadodara,61.4,92.1,45.9,8.7,12.5,42.8,25.2,30.0,47.0,92
2025-08-27,Vadodara,53.1,79.7,42.6,4.8,7.6,48.5,17.1,28.9,46.2,79
2025-09-03,Vadodara,47.2,70.8,40.5,4.3,12.2,43.9,24.0,27.8,45.6,70
2025-09-10,Vadodara,60.4,90.7,55.6,9.9,11.4,33.6,6.5,26.6,45.2,90
2025-09-17,Vadodara,35.4,53.2,34.9,7.5,16.9,59.7,11.2,25.4,45.0,84
2025-09-24,Vadodara,34.0,51.0,35.6,6.1,9.8,54.5,17.0,24.2,45.0,50
2025-10-01,Vadodara,35.3,52.9,39.1,9.2,10.8,31.0,31.2,23.0,45.3,62
2025-10-08,Vadodara,34.0,51.0,39.5,11.7,8.3,24.2,26.7,21.9,45.8,58
2025-10-15,Vadodara,38.1,57.1,45.9,11.2,19.3,32.1,31.3,20.7,46.4,96
2025-10-22,Vadodara,39.5,59.3,48.9,6.5,16.1,38.9,17.9,19.7,47.3,80
2025-10-29,Vadodara,39.5,59.2,49.3,5.7,17.1,66.6,31.8,18.7,48.3,85
2025-11-05,Vadodara,38.0,56.9,47.3,4.0,9.7,75.0,12.8,17.8,49.6,56
2025-11-12,Vadodara,37.9,56.9,46.4,8.7,19.6,33.1,19.9,17.0,50.9,97
2025-11-19,Vadodara,30.1,45.2,35.7,8.0,19.6,63.5,43.5,16.4,52.4,97
2025-11-26,Vadodara,42.0,63.0,47.7,5.1,12.5,71.5,19.4,15.8,54.0,62
2025-12-03,Vadodara,46.2,69.3,49.8,9.4,16.0,55.9,20.7,15.4,55.7,79
2025-12-10,Vadodara,45.8,68.8,46.6,9.0,7.5,48.5,58.3,15.1,57.5,116
2025-12-17,Vadodara,47.4,71.1,45.1,8.2,12.5,43.5,5.0,15.0,59.3,71
2025-12-24,Vadodara,46.1,69.2,41.0,8.5,12.7,41.5,32.5,15.0,61.1,69
2025-01-01,Varanasi,75.2,112.8,61.8,13.7,21.6,72.8,30.1,15.2,63.1,112
2025-01-08,Varanasi,96.3,144.4,73.8,11.8,22.8,79.0,22.8,15.5,64.9,144
2025-01-15,Varanasi,86.8,130.2,62.2,11.5,15.7,48.4,14.1,16.0,66.5,130
2025-01-22,Varanasi,83.9,125.8,56.3,9.2,23.0,24.3,35.4,16.6,68.1,125
2025-01-29,Varanasi,85.5,128.2,53.9,8.6,17.4,67.7,5.0,17.3,69.6,128
2025-02-05,Varanasi,123.9,185.8,73.6,16.4,17.4,81.5,10.3,18.1,70.9,185
2025-02-12,Varanasi,107.1,160.7,60.3,12.6,16.2,33.0,42.8,19.1,72.1,160
2025-02-19,Varanasi,119.9,179.9,64.1,5.1,11.8,54.0,19.9,20.1,73.0,179
2025-02-26,Varanasi,104.7,157.0,53.5,15.0,17.4,12.9,22.6,21.1,73.8,157
2025-03-05,Varanasi,118.6,177.9,58.1,6.7,25.2,56.5,16.3,22.3,74.4,177
2025-03-12,Varanasi,121.9,182.8,57.5,12.2,26.5,54.8,15.5,23.5,74.8,182
2025-03-19,Varanasi,126.8,190.2,57.9,11.8,5.5,61.6,15.3,24.7,75.0,190
2025-03-26,Varanasi,150.5,225.7,66.9,5.0,18.5,67.8,17.5,25.9,74.9,225
2025-04-02,Varanasi,115.9,173.8,50.4,6.0,11.8,81.4,40.4,27.1,74.7,173
2025-04-09,Varanasi,156.4,234.6,66.8,4.2,24.5,69.5,18.2,28.2,74.2,234
2025-04-16,Varanasi,174.7,262.0,73.6,13.9,13.9,75.2,29.3,29.3,73.5,261
2025-04-23,Varanasi,138.4,207.6,57.9,12.1,23.4,88.0,6.6,30.4,72.6,207
2025-04-30,Varanasi,142.4,213.7,59.4,4.5,17.9,50.7,27.6,31.4,71.6,213
2025-05-07,Varanasi,153.8,230.7,64.2,8.3,16.2,52.7,19.1,32.2,70.4,230
2025-05-14,Varanasi,137.8,206.8,57.9,7.2,17.3,115.2,15.4,33.0,69.0,206
2025-05-21,Varanasi,148.0,222.0,62.9,13.6,16.9,106.5,17.5,33.7,67.5,221
2025-05-28,Varanasi,152.1,228.2,65.7,4.6,19.0,58.4,11.5,34.2,65.8,228
2025-06-04,Varanasi,138.2,207.3,60.9,7.0,22.3,61.0,28.0,34.6,64.1,207
2025-06-11,Varanasi,129.2,193.8,58.4,16.1,11.5,55.3,17.3,34.9,62.4,193
2025-06-18,Varanasi,113.0,169.5,52.7,6.3,13.3,66.5,28.6,35.0,60.6,169
2025-06-25,Varanasi,142.1,213.2,68.7,12.0,5.1,96.7,33.5,35.0,58.8,213
2025-07-02,Varanasi,109.7,164.5,55.1,5.5,16.5,52.0,13.2,34.8,57.0,164
2025-07-09,Varanasi,108.7,163.1,57.2,6.6,2.0,105.2,10.6,34.5,55.2,163
2025-07-16,Varanasi,109.7,164.5,60.6,5.8,16.6,107.3,24.6,34.0,53.6,164
2025-07-23,Varanasi,94.3,141.4,54.9,7.3,12.5,59.6,7.6,33.5,52.0,141
2025-07-30,Varanasi,90.6,135.8,55.9,11.3,22.7,70.2,14.5,32.7,50.5,135
2025-08-06,Varanasi,99.5,149.3,65.3,14.3,14.2,66.2,28.0,31.9,49.2,149
2025-08-13,Varanasi,79.4,119.1,55.6,8.7,22.4,66.3,21.4,31.0,48.0,119
2025-08-20,Varanasi,79.8,119.8,59.7,4.2,8.0,40.0,28.0,30.0,47.0,119
2025-08-27,Varanasi,66.6,99.9,53.4,8.7,14.3,100.1,17.8,28.9,46.2,99
2025-09-03,Varanasi,74.5,111.8,64.0,8.0,18.8,74.1,11.5,27.8,45.6,111
2025-09-10,Varanasi,61.3,92.0,56.5,10.5,23.4,45.9,18.0,26.6,45.2,116
2025-09-17,Varanasi,65.5,98.2,64.4,8.6,13.5,78.3,31.3,25.4,45.0,98
2025-09-24,Varanasi,48.3,72.5,50.6,5.5,13.9,114.5,22.2,24.2,45.0,72
2025-10-01,Varanasi,44.6,66.9,49.4,11.0,14.8,54.5,26.8,23.0,45.3,73
2025-10-08,Varanasi,52.0,78.0,60.4,8.6,24.9,88.2,21.1,21.9,45.8,124
2025-10-15,Varanasi,49.8,74.7,60.1,6.6,20.8,100.1,27.4,20.7,46.4,104
2025-10-22,Varanasi,57.5,86.2,71.0,9.7,19.1,52.8,15.3,19.7,47.3,95
2025-10-29,Varanasi,53.9,80.9,67.3,13.4,26.8,51.7,21.7,18.7,48.3,134
2025-11-05,Varanasi,56.6,84.9,70.4,8.2,27.2,69.0,36.1,17.8,49.6,136
2025-11-12,Varanasi,46.9,70.4,57.4,12.3,21.8,43.7,5.0,17.0,50.9,109
2025-11-19,Varanasi,51.8,77.6,61.4,12.6,15.2,59.4,25.8,16.4,52.4,77
2025-11-26,Varanasi,65.9,98.8,74.8,11.3,27.1,13.3,27.0,15.8,54.0,135
2025-12-03,Varanasi,51.4,77.1,55.4,7.7,11.0,58.2,25.6,15.4,55.7,77
2025-12-10,Varanasi,65.6,98.5,66.7,14.6,12.6,8.8,14.7,15.1,57.5,98
2025-12-17,Varanasi,63.1,94.6,60.1,4.6,12.2,89.3,17.0,15.0,59.3,94
2025-12-24,Varanasi,57.0,85.5,50.7,11.2,29.3,92.6,25.8,15.0,61.1,146
2025-01-01,Visakhapatnam,40.0,60.0,32.9,7.9,11.3,51.0,48.9,20.2,63.1,97
2025-01-08,Visakhapatnam,45.6,68.4,35.0,3.6,15.1,19.3,25.5,20.5,64.9,75
2025-01-15,Visakhapatnam,63.0,94.4,45.1,5.8,13.6,62.6,24.3,21.0,66.5,94
2025-01-22,Visakhapatnam,61.2,91.8,41.1,6.1,13.9,41.8,14.0,21.6,68.1,91
2025-01-29,Visakhapatnam,66.0,98.9,41.6,3.0,12.7,79.7,41.3,22.3,69.6,98
2025-02-05,Visakhapatnam,68.3,102.4,40.6,4.2,13.1,25.5,56.4,23.1,70.9,112
2025-02-12,Visakhapatnam,78.0,117.0,43.9,7.3,10.9,57.0,6.2,24.1,72.1,116
2025-02-19,Visakhapatnam,60.0,90.1,32.1,10.4,17.0,24.9,28.2,25.1,73.0,90
2025-02-26,Visakhapatnam,71.0,106.5,36.2,5.3,11.8,61.4,45.6,26.1,73.8,106
2025-03-05,Visakhapatnam,80.2,120.4,39.3,6.5,3.9,52.0,5.0,27.3,74.4,120
2025-03-12,Visakhapatnam,71.7,107.5,33.8,6.7,2.0,49.3,32.3,28.5,74.8,107
2025-03-19,Visakhapatnam,105.2,157.9,48.1,9.9,7.8,21.1,36.1,29.7,75.0,157
2025-03-26,Visakhapatnam,90.0,135.1,40.0,9.5,18.6,25.0,10.0,30.9,74.9,135
2025-04-02,Visakhapatnam,91.3,137.0,39.7,7.3,5.0,42.2,35.9,32.1,74.7,137
2025-04-09,Visakhapatnam,92.0,138.0,39.3,6.7,10.0,45.0,60.7,33.2,74.2,137
2025-04-16,Visakhapatnam,104.0,155.9,43.8,4.9,9.1,36.1,42.5,34.3,73.5,155
2025-04-23,Visakhapatnam,95.1,142.7,39.8,5.5,19.6,22.6,32.2,35.4,72.6,142
2025-04-30,Visakhapatnam,101.9,152.8,42.5,9.4,9.8,28.6,28.1,36.4,71.6,152
2025-05-07,Visakhapatnam,99.7,149.5,41.6,7.8,16.7,38.8,33.0,37.2,70.4,149
2025-05-14,Visakhapatnam,91.7,137.5,38.5,5.8,15.6,41.1,28.9,38.0,69.0,137
2025-05-21,Visakhapatnam,97.7,146.6,41.5,7.6,15.4,37.8,39.3,38.7,67.5,146
2025-05-28,Visakhapatnam,85.5,128.3,36.9,3.4,9.0,57.9,5.0,39.2,65.8,128
2025-06-04,Visakhapatnam,79.2,118.9,34.9,3.7,9.4,29.1,46.1,39.6,64.1,118
2025-06-11,Visakhapatnam,87.3,131.0,39.5,8.6,14.0,55.8,56.9,39.9,62.4,130
2025-06-18,Visakhapatnam,92.1,138.1,42.9,6.1,11.9,33.1,39.5,40.0,60.6,138
2025-06-25,Visakhapatnam,79.5,119.3,38.4,8.6,9.3,54.8,44.3,40.0,58.8,119
2025-07-02,Visakhapatnam,79.0,118.6,39.7,8.9,18.1,50.2,16.0,39.8,57.0,118
2025-07-09,Visakhapatnam,60.0,90.1,31.6,3.5,20.8,34.7,22.3,39.5,55.2,103
2025-07-16,Visakhapatnam,67.4,101.0,37.2,4.5,12.8,44.7,5.0,39.0,53.6,101
2025-07-23,Visakhapatnam,52.8,79.2,30.8,3.0,11.3,42.5,36.9,38.5,52.0,79
2025-07-30,Visakhapatnam,56.7,85.1,35.0,5.6,15.6,55.0,30.6,37.7,50.5,85
2025-08-06,Visakhapatnam,56.3,84.4,36.9,3.9,14.3,49.7,18.6,36.9,49.2,84
2025-08-13,Visakhapatnam,50.9,76.3,35.6,10.0,11.3,35.2,31.0,36.0,48.0,76
2025-08-20,Visakhapatnam,48.5,72.7,36.3,6.1,14.0,44.8,29.9,35.0,47.0,72
2025-08-27,Visakhapatnam,59.9,89.8,48.0,8.0,6.0,68.0,23.8,33.9,46.2,89
2025-09-03,Visakhapatnam,38.2,57.4,32.9,11.4,6.5,38.0,40.0,32.8,45.6,80
2025-09-10,Visakhapatnam,46.6,69.9,42.9,2.0,14.1,77.7,27.8,31.6,45.2,70
2025-09-17,Visakhapatnam,48.2,72.3,47.4,6.7,13.1,44.6,15.4,30.4,45.0,72
2025-09-24,Visakhapatnam,47.2,70.7,49.4,5.5,10.4,69.5,20.3,29.2,45.0,70
2025-10-01,Visakhapatnam,35.6,53.3,39.4,6.0,8.2,40.1,36.2,28.0,45.3,72
2025-10-08,Visakhapatnam,27.4,41.2,31.9,2.0,16.7,53.7,19.5,26.9,45.8,83
2025-10-15,Visakhapatnam,30.3,45.4,36.5,6.2,11.1,44.7,21.0,25.7,46.4,55
2025-10-22,Visakhapatnam,29.9,44.8,36.9,4.9,8.9,29.1,27.6,24.7,47.3,55
2025-10-29,Visakhapatnam,32.8,49.2,41.0,7.2,10.7,7.8,33.2,23.7,48.3,66
2025-11-05,Visakhapatnam,30.8,46.2,38.3,9.3,12.8,49.9,32.9,22.8,49.6,65
2025-11-12,Visakhapatnam,39.6,59.5,48.5,3.1,4.8,33.2,18.8,22.0,50.9,59
2025-11-19,Visakhapatnam,35.0,52.5,41.5,8.4,15.5,56.7,34.2,21.4,52.4,77
2025-11-26,Visakhapatnam,36.2,54.2,41.1,5.5,10.2,53.1,18.4,20.8,54.0,54
2025-12-03,Visakhapatnam,37.7,56.6,40.7,5.8,9.8,51.6,41.4,20.4,55.7,82
2025-12-10,Visakhapatnam,38.6,57.9,39.2,5.3,10.5,32.9,22.3,20.1,57.5,57
2025-12-17,Visakhapatnam,41.2,61.9,39.3,3.8,12.9,29.7,33.6,20.0,59.3,67
2025-12-24,Visakhapatnam,40.3,60.4,35.8,9.9,4.2,36.7,37.4,20.0,61.1,74
